,mot1,mot2,P(mot2|mot1)
11765,is,in,0.010582010582010581
11766,is,ultimately,0.0026455026455026454
11767,is,unacceptable,0.0026455026455026454
11768,is,this,0.0026455026455026454
11769,is,fin,0.0026455026455026454
11770,is,proving,0.0026455026455026454
11771,is,widely,0.005291005291005291
11772,is,loo,0.0026455026455026454
11773,is,impossible,0.0026455026455026454
11774,is,best,0.0026455026455026454
11775,is,apparently,0.0026455026455026454
11776,is,just,0.007936507936507936
11777,is,poised,0.0026455026455026454
11778,is,love,0.0026455026455026454
11779,is,picked,0.0026455026455026454
11780,is,thrilled,0.0026455026455026454
11781,is,talking,0.005291005291005291
11782,is,added,0.0026455026455026454
11783,is,losing,0.0026455026455026454
11784,is,appreciated,0.0026455026455026454
11785,is,close,0.0026455026455026454
11786,is,again,0.0026455026455026454
11787,is,planning,0.0026455026455026454
11788,is,seen,0.0026455026455026454
11789,is,wanting,0.0026455026455026454
11790,is,spending,0.0026455026455026454
11791,is,established,0.0026455026455026454
11792,is,safer,0.0026455026455026454
11793,is,melting,0.0026455026455026454
11794,is,ringing,0.0026455026455026454
11795,is,needed,0.0026455026455026454
11796,is,significantly,0.0026455026455026454
11797,is,probably,0.0026455026455026454
11798,is,zuckermans,0.0026455026455026454
11799,is,quite,0.0026455026455026454
11800,is,marketed,0.0026455026455026454
11801,is,why,0.0026455026455026454
11802,is,claimed,0.0026455026455026454
11803,is,looking,0.0026455026455026454
11804,is,truly,0.005291005291005291
11805,is,already,0.0026455026455026454
11806,is,like,0.0026455026455026454
11807,is,prepared,0.0026455026455026454
11808,is,trying,0.0026455026455026454
11809,is,legal,0.0026455026455026454
11810,is,accused,0.0026455026455026454
11811,is,using,0.0026455026455026454
11812,is,unlikely,0.0026455026455026454
11813,is,served,0.0026455026455026454
11814,is,true,0.0026455026455026454
11815,is,pretty,0.0026455026455026454
11816,is,sorely,0.0026455026455026454
11817,is,ducttaped,0.0026455026455026454
11818,is,investigating,0.0026455026455026454
11819,is,intervening,0.0026455026455026454
11820,is,good,0.0026455026455026454
11821,is,an,0.005291005291005291
11822,is,something,0.0026455026455026454
11823,is,somewhat,0.0026455026455026454
11824,is,continuing,0.0026455026455026454
11825,is,at,0.0026455026455026454
11826,is,limited,0.0026455026455026454
11827,is,ready,0.0026455026455026454
11828,is,mr,0.0026455026455026454
11829,is,focused,0.0026455026455026454
11830,is,destined,0.0026455026455026454
11831,is,brewing,0.0026455026455026454
11832,is,skewed,0.0026455026455026454
11833,is,down,0.0026455026455026454
11834,is,unfair,0.0026455026455026454
11835,is,set,0.0026455026455026454
11836,is,subject,0.005291005291005291
11837,is,headquartered,0.0026455026455026454
11838,is,substantial,0.0026455026455026454
11839,is,partly,0.0026455026455026454
11840,is,delivering,0.0026455026455026454
11841,is,showing,0.0026455026455026454
11842,is,considered,0.0026455026455026454
11843,is,pressure,0.0026455026455026454
11844,is,reviewing,0.0026455026455026454
11845,is,absolutely,0.0026455026455026454
11846,is,less,0.005291005291005291
11847,is,not,0.037037037037037035
11848,is,the,0.0582010582010582
11849,is,a,0.07671957671957672
11850,is,being,0.010582010582010581
11851,is,enough,0.0026455026455026454
11852,is,cooperating,0.0026455026455026454
11853,is,spread,0.0026455026455026454
11854,is,disgusted,0.0026455026455026454
11855,is,bignumber,0.0026455026455026454
11856,is,about,0.007936507936507936
11857,is,averaging,0.0026455026455026454
11858,is,turning,0.005291005291005291
11859,is,dying,0.0026455026455026454
11860,is,laughter,0.0026455026455026454
11861,is,often,0.005291005291005291
11862,is,expected,0.010582010582010581
11863,is,doing,0.0026455026455026454
11864,is,currently,0.005291005291005291
11865,is,keeping,0.0026455026455026454
11866,is,disabling,0.0026455026455026454
11867,is,up,0.007936507936507936
11868,is,entirely,0.0026455026455026454
11869,is,increasing,0.0026455026455026454
11870,is,also,0.021164021164021163
11871,is,taking,0.010582010582010581
11872,is,cooked,0.0026455026455026454
11873,is,that,0.023809523809523808
11874,is,assuming,0.0026455026455026454
11875,is,well,0.0026455026455026454
11876,is,all,0.0026455026455026454
11877,is,bestknown,0.0026455026455026454
11878,is,lined,0.0026455026455026454
11879,is,serving,0.0026455026455026454
11880,is,going,0.0026455026455026454
11881,is,lacking,0.0026455026455026454
11882,is,one,0.013227513227513227
11883,is,important,0.0026455026455026454
11884,is,suing,0.0026455026455026454
11885,is,rich,0.0026455026455026454
11886,is,to,0.023809523809523808
11887,is,still,0.015873015873015872
11888,is,done,0.0026455026455026454
11889,is,unable,0.0026455026455026454
11890,is,what,0.0026455026455026454
11891,is,mexicos,0.0026455026455026454
11892,is,part,0.0026455026455026454
11893,is,spent,0.0026455026455026454
11894,is,life,0.0026455026455026454
11895,is,slowly,0.0026455026455026454
11896,is,food,0.0026455026455026454
11897,is,most,0.0026455026455026454
11898,is,confident,0.0026455026455026454
11899,is,another,0.007936507936507936
11900,is,moving,0.0026455026455026454
11901,is,and,0.0026455026455026454
11902,is,aware,0.0026455026455026454
11903,is,companionable,0.0026455026455026454
11904,is,scheduled,0.0026455026455026454
11905,is,because,0.0026455026455026454
11906,is,here,0.0026455026455026454
11907,is,it,0.0026455026455026454
11908,is,whether,0.0026455026455026454
11909,is,easier,0.0026455026455026454
11910,is,hoping,0.0026455026455026454
11911,is,arbitrary,0.0026455026455026454
11912,is,cautioned,0.0026455026455026454
11913,is,indispensible,0.0026455026455026454
11914,is,hardly,0.0026455026455026454
11915,is,on,0.005291005291005291
11916,is,charged,0.0026455026455026454
11917,is,secure,0.0026455026455026454
11918,is,pegged,0.0026455026455026454
11919,is,setting,0.0026455026455026454
11920,is,heading,0.0026455026455026454
11921,is,herself,0.0026455026455026454
11922,is,so,0.0026455026455026454
11923,is,easy,0.0026455026455026454
11924,is,divine,0.0026455026455026454
11925,is,powered,0.0026455026455026454
11926,is,finished,0.0026455026455026454
11927,is,behind,0.0026455026455026454
11928,is,noticed,0.0026455026455026454
11929,is,merely,0.0026455026455026454
11930,is,demanding,0.0026455026455026454
11931,is,simply,0.0026455026455026454
11932,is,interruptionfree,0.0026455026455026454
11933,is,available,0.0026455026455026454
11934,is,telling,0.0026455026455026454
11935,is,struggling,0.0026455026455026454
11936,is,from,0.0026455026455026454
11937,is,controlled,0.0026455026455026454
11938,is,mostly,0.0026455026455026454
11939,is,mothers,0.0026455026455026454
11940,is,meant,0.0026455026455026454
11941,is,unique,0.0026455026455026454
11942,is,pulling,0.0026455026455026454
11943,is,off,0.0026455026455026454
11944,is,made,0.0026455026455026454
11945,is,returned,0.0026455026455026454
11946,is,blamed,0.0026455026455026454
11947,is,little,0.0026455026455026454
11948,is,either,0.0026455026455026454
11949,is,seeking,0.0026455026455026454
11950,jenna,line,1.0
11951,mare,winningham,1.0
11952,mars,have,1.0
11953,mayer,the,0.5
11954,mayer,brown,0.5
11955,missed,the,0.5
11956,missed,two,0.5
11957,nut,fin,1.0
11958,peeping,on,1.0
11959,preheat,the,1.0
11960,preponderance,of,1.0
11961,roses,marks,1.0
11962,runoff,between,1.0
11963,shallow,triggers,1.0
11964,suffer,fin,0.5
11965,suffer,casualties,0.5
11966,sup,though,1.0
11967,tribal,region,0.5
11968,tribal,leaders,0.16666666666666666
11969,tribal,belt,0.16666666666666666
11970,tribal,lands,0.16666666666666666
11971,tumors,blood,1.0
11972,valuable,opportunity,1.0
11973,visible,doubletake,0.5
11974,visible,and,0.5
11975,wireless,network,0.5
11976,wireless,signaling,0.16666666666666666
11977,wireless,the,0.16666666666666666
11978,wireless,provider,0.16666666666666666
11979,accessible,to,1.0
11980,aggressively,hank,0.5
11981,aggressively,approached,0.5
11982,aldulaimi,who,1.0
11983,alqaida,training,0.3333333333333333
11984,alqaida,leaders,0.3333333333333333
11985,alqaida,members,0.3333333333333333
11986,belmont,primary,0.5
11987,belmont,park,0.5
11988,booming,global,1.0
11989,booster,but,1.0
11990,br,short,1.0
11991,brooches,to,1.0
11992,bullion,holdings,1.0
11993,canadian,border,0.25
11994,canadian,hospitals,0.25
11995,canadian,companies,0.25
11996,canadian,governments,0.25
11997,capitals,top,1.0
11998,captain,who,0.25
11999,captain,fin,0.25
12000,captain,younis,0.25
12001,captain,mark,0.25
12002,check,may,0.2
12003,check,to,0.2
12004,check,for,0.4
12005,check,on,0.2
12006,counties,since,1.0
12007,dakar,says,1.0
12008,drills,by,1.0
12009,ethnic,and,0.3333333333333333
12010,ethnic,mistrust,0.3333333333333333
12011,ethnic,albanians,0.3333333333333333
12012,exile,to,1.0
12013,fumes,leaking,1.0
12014,gathered,the,1.0
12015,global,copper,0.058823529411764705
12016,global,deal,0.058823529411764705
12017,global,head,0.058823529411764705
12018,global,solution,0.058823529411764705
12019,global,managing,0.058823529411764705
12020,global,crude,0.058823529411764705
12021,global,economic,0.11764705882352941
12022,global,warming,0.23529411764705882
12023,global,turnover,0.058823529411764705
12024,global,fame,0.058823529411764705
12025,global,investor,0.058823529411764705
12026,global,sales,0.058823529411764705
12027,global,vehicle,0.058823529411764705
12028,im,even,0.0625
12029,im,trying,0.125
12030,im,pretty,0.0625
12031,im,sure,0.0625
12032,im,used,0.0625
12033,im,not,0.3125
12034,im,glad,0.0625
12035,im,here,0.0625
12036,im,a,0.125
12037,im,bad,0.0625
12038,irene,from,1.0
12039,jec,was,1.0
12040,josey,chairman,1.0
12041,katan,fin,1.0
12042,legitimacy,of,1.0
12043,logcabin,feel,1.0
12044,mbna,he,1.0
12045,move,would,0.13333333333333333
12046,move,there,0.06666666666666667
12047,move,anywhere,0.06666666666666667
12048,move,he,0.06666666666666667
12049,move,on,0.06666666666666667
12050,move,to,0.2
12051,move,it,0.06666666666666667
12052,move,people,0.06666666666666667
12053,move,up,0.06666666666666667
12054,move,will,0.06666666666666667
12055,move,ahead,0.06666666666666667
12056,move,from,0.06666666666666667
12057,murder,of,0.125
12058,murder,fin,0.25
12059,murder,the,0.125
12060,murder,and,0.375
12061,murder,suspect,0.125
12062,obrien,had,1.0
12063,on,behalf,0.008174386920980926
12064,on,sunday,0.008174386920980926
12065,on,the,0.23978201634877383
12066,on,their,0.01907356948228883
12067,on,and,0.005449591280653951
12068,on,that,0.005449591280653951
12069,on,most,0.005449591280653951
12070,on,eternal,0.0027247956403269754
12071,on,solar,0.0027247956403269754
12072,on,movements,0.0027247956403269754
12073,on,a,0.05994550408719346
12074,on,intricate,0.0027247956403269754
12075,on,to,0.02452316076294278
12076,on,my,0.005449591280653951
12077,on,saturday,0.01634877384196185
12078,on,land,0.0027247956403269754
12079,on,plittlenumber,0.0027247956403269754
12080,on,tv,0.0027247956403269754
12081,on,health,0.0027247956403269754
12082,on,all,0.005449591280653951
12083,on,march,0.008174386920980926
12084,on,jan,0.0027247956403269754
12085,on,intelligence,0.0027247956403269754
12086,on,wednesday,0.01634877384196185
12087,on,tyneside,0.0027247956403269754
12088,on,guardiancouk,0.008174386920980926
12089,on,experience,0.0027247956403269754
12090,on,hiroshima,0.0027247956403269754
12091,on,american,0.0027247956403269754
12092,on,activity,0.0027247956403269754
12093,on,west,0.0027247956403269754
12094,on,offer,0.0027247956403269754
12095,on,lying,0.0027247956403269754
12096,on,some,0.008174386920980926
12097,on,memorial,0.0027247956403269754
12098,on,buycom,0.0027247956403269754
12099,on,nine,0.0027247956403269754
12100,on,top,0.0027247956403269754
12101,on,hunting,0.0027247956403269754
12102,on,steroids,0.0027247956403269754
12103,on,firefighters,0.0027247956403269754
12104,on,how,0.0027247956403269754
12105,on,landuse,0.0027247956403269754
12106,on,staying,0.0027247956403269754
12107,on,hold,0.0027247956403269754
12108,on,sri,0.0027247956403269754
12109,on,indian,0.0027247956403269754
12110,on,animal,0.0027247956403269754
12111,on,defense,0.0027247956403269754
12112,on,five,0.0027247956403269754
12113,on,pickup,0.0027247956403269754
12114,on,bee,0.0027247956403269754
12115,on,weekends,0.0027247956403269754
12116,on,either,0.0027247956403269754
12117,on,track,0.0027247956403269754
12118,on,media,0.0027247956403269754
12119,on,premium,0.0027247956403269754
12120,on,government,0.0027247956403269754
12121,on,each,0.0027247956403269754
12122,on,genetically,0.0027247956403269754
12123,on,september,0.0027247956403269754
12124,on,marketing,0.0027247956403269754
12125,on,taking,0.0027247956403269754
12126,on,any,0.0027247956403269754
12127,on,adults,0.0027247956403269754
12128,on,another,0.0027247956403269754
12129,on,attending,0.0027247956403269754
12130,on,smaller,0.0027247956403269754
12131,on,average,0.0027247956403269754
12132,on,what,0.008174386920980926
12133,on,display,0.0027247956403269754
12134,on,with,0.0027247956403269754
12135,on,police,0.0027247956403269754
12136,on,or,0.0027247956403269754
12137,on,those,0.0027247956403269754
12138,on,approximately,0.0027247956403269754
12139,on,banco,0.0027247956403269754
12140,on,her,0.01907356948228883
12141,on,april,0.0027247956403269754
12142,on,major,0.0027247956403269754
12143,on,tour,0.0027247956403269754
12144,on,terror,0.0027247956403269754
12145,on,thursday,0.01634877384196185
12146,on,leave,0.0027247956403269754
12147,on,ichnology,0.0027247956403269754
12148,on,tobacco,0.0027247956403269754
12149,on,friday,0.02997275204359673
12150,on,july,0.010899182561307902
12151,on,tuesday,0.0326975476839237
12152,on,immigration,0.0027247956403269754
12153,on,no,0.0027247956403269754
12154,on,climate,0.005449591280653951
12155,on,melting,0.0027247956403269754
12156,on,monday,0.01634877384196185
12157,on,familial,0.0027247956403269754
12158,on,june,0.013623978201634877
12159,on,fin,0.010899182561307902
12160,on,several,0.0027247956403269754
12161,on,an,0.013623978201634877
12162,on,lending,0.0027247956403269754
12163,on,sea,0.0027247956403269754
12164,on,littlenumber,0.02452316076294278
12165,on,child,0.0027247956403269754
12166,on,stage,0.0027247956403269754
12167,on,his,0.013623978201634877
12168,on,cambodias,0.0027247956403269754
12169,on,marmite,0.0027247956403269754
12170,on,certain,0.0027247956403269754
12171,on,now,0.0027247956403269754
12172,on,when,0.0027247956403269754
12173,on,something,0.0027247956403269754
12174,on,four,0.0027247956403269754
12175,on,last,0.0027247956403269754
12176,on,short,0.0027247956403269754
12177,on,as,0.0027247956403269754
12178,on,spending,0.005449591280653951
12179,on,auto,0.0027247956403269754
12180,on,civilian,0.0027247956403269754
12181,on,onemonth,0.0027247956403269754
12182,on,official,0.0027247956403269754
12183,on,january,0.0027247956403269754
12184,on,page,0.0027247956403269754
12185,on,this,0.005449591280653951
12186,on,projects,0.0027247956403269754
12187,on,these,0.0027247956403269754
12188,on,goal,0.0027247956403269754
12189,on,in,0.005449591280653951
12190,on,mr,0.0027247956403269754
12191,on,governmentissued,0.0027247956403269754
12192,on,us,0.0027247956403269754
12193,on,branches,0.0027247956403269754
12194,on,financial,0.0027247956403269754
12195,on,littlenumberunderpar,0.0027247956403269754
12196,on,pulp,0.0027247956403269754
12197,on,regent,0.0027247956403269754
12198,on,steps,0.005449591280653951
12199,on,bail,0.0027247956403269754
12200,on,rations,0.0027247956403269754
12201,on,broadway,0.0027247956403269754
12202,on,specific,0.0027247956403269754
12203,on,public,0.0027247956403269754
12204,on,mars,0.0027247956403269754
12205,on,girls,0.0027247956403269754
12206,on,eating,0.0027247956403269754
12207,on,aug,0.0027247956403269754
12208,on,issues,0.0027247956403269754
12209,on,consumers,0.0027247956403269754
12210,on,dressing,0.0027247956403269754
12211,on,george,0.0027247956403269754
12212,on,may,0.0027247956403269754
12213,passengers,at,0.3333333333333333
12214,passengers,were,0.3333333333333333
12215,passengers,land,0.3333333333333333
12216,patriotic,educational,1.0
12217,permanently,to,1.0
12218,persists,indochina,1.0
12219,pinch,hitter,1.0
12220,prepare,you,0.5
12221,prepare,for,0.5
12222,principles,as,1.0
12223,prisons,the,1.0
12224,republic,former,0.3333333333333333
12225,republic,its,0.3333333333333333
12226,republic,of,0.3333333333333333
12227,rival,gangs,0.2
12228,rival,lehman,0.2
12229,rival,itv,0.2
12230,rival,rudy,0.2
